_id,App,Vendor,Price,Purchases,Rating_Votes,Description_Length,Description_Word_Count,App_Name_Length,Vendor_Avg_Purchases,Vendor_App_Count,Vendor_Success_Rate,Price_vs_Vendor_Avg,Success
682353fc72b9630b085dc9a9,Purchase Return,AppsComp Widget Private Ltd,36.65,10,0.0,72,10,15,10.0,2.0,0.008147767918978597,0.9997272231314785,0
682353fc72b9630b085dc9aa,POS Stock,Wisenetic,18.17,18,0.0,398,66,9,9.0,5.0,0.007332991127080737,0.9972557628979143,1
682353fc72b9630b085dc9ab,Website Product Name,PPTS [India] Pvt.Ltd.,36.27,9,0.0,71,8,20,0.97,36.0,0.0007903334881409238,1.1919158724942491,0
682353fc72b9630b085dc9ac,Multi-Company Product Visibility,Sveltware Solutions,0.0,0,0.0,436,59,32,17.62,8.0,0.014356367073240287,0.0,0
682353fc72b9630b085dc9ad,Pos Later Pay,Icon TechSoft Pvt. Ltd.,36.08,13,0.0,123,23,13,40.33,6.0,0.032859948017240674,0.4238721804511278,1
682353fc72b9630b085dc9ae,Website OTP Authentication,Webkul Software Pvt. Ltd.,34.27,98,0.0,100,15,26,53.23,448.0,0.04337056863272307,0.2451183749374151,1
682353fc72b9630b085dc9af,Sales Quotation Approval,Evozard,35.93,26,0.0,148,20,24,10.27,26.0,0.008367757652791017,0.6720912832023943,1
682353fc72b9630b085dc9b0,Partial Payment Reconciliation and Unreconciliation,OMAX Informatics,37.41,10,0.0,323,28,51,13.52,100.0,0.011015782226459062,0.8216560509554139,0
682353fc72b9630b085dc9b1,POS lock order line after print,Techmayoreo,34.22,33,0.0,58,12,31,59.5,4.0,0.04847921911792265,0.9588119921546652,1
682353fc72b9630b085dc9b2,Website Menu and Page Security,BROWSEINFO,8.88,118,0.0,251,41,30,53.07,938.0,0.04324020434601941,0.17364098552991789,1
682353fc72b9630b085dc9b3,Product Image URL | Product Url Image,DevIntelle Consulting Service Pvt.Ltd,8.88,33,0.0,211,36,37,15.74,376.0,0.012824586704472311,0.26515377724693945,1
682353fc72b9630b085dc9b4,POS User Access Rights,Khaled Hassan,17.77,35,0.0,4682,747,22,10.98,46.0,0.0089462491750385,0.3757665468386551,1
682353fc72b9630b085dc9b5,HR Attendance Allow Dates | Dates for HR Attendance Permit | HR Attendance Permit Deadlines | \n        Date range for the HR Attendance Permit,CFIS,35.54,1,0.0,240,39,143,28.19,110.0,0.022968557763600662,0.4562259306803594,0
682353fc72b9630b085dc9b6,Import Product Variant from CSV/Excel file - Advance,Softhealer Technologies,35.55,276,0.0,238,35,52,50.62,832.0,0.04124400120586965,0.6801224411708436,1
682353fc72b9630b085dc9b7,Project Diagram Editor,Codex Craft Solution,35.54,8,0.0,86,14,22,3.8,5.0,0.0030961518092118665,1.1423979427836708,0
682353fc72b9630b085dc9b8,Documents Preview,Almighty Consulting Solutions Pvt. Ltd.,70.5,65,0.0,22,3,17,77.59,164.0,0.06321853128335493,0.4514022281982329,1
682353fc72b9630b085dc9b9,HMS Operation Theater Booking,Almighty Consulting Solutions Pvt. Ltd.,224.22,101,0.0,83,12,29,77.59,164.0,0.06321853128335493,1.435651171724933,1
682353fc72b9630b085dc9ba,Partner Incentive / Commission Management,Almighty Consulting Solutions Pvt. Ltd.,35.25,71,0.0,101,16,41,77.59,164.0,0.06321853128335493,0.22570111409911645,1
682353fc72b9630b085dc9bb,Set User/Partner/Customer image using Webcam,Almighty Consulting Solutions Pvt. Ltd.,35.25,89,0.0,64,8,44,77.59,164.0,0.06321853128335493,0.22570111409911645,1
682353fc72b9630b085dc9bc,Inter Warehouse Transfer,Preciseways,34.43,52,0.0,66,10,24,6.01,96.0,0.004896808519306136,1.0345552884615383,1
682353fc72b9630b085dc9bd,Employee Multiple XLS Reports (Employee Leave Register End of Service Benefit Employee Prepayroll and Attendance Muster),Preciseways,34.43,2,0.0,722,67,120,6.01,96.0,0.004896808519306136,1.0345552884615383,0
682353fc72b9630b085dc9be,Expense Reimburse by Employee Payslip,DevIntelle Consulting Service Pvt.Ltd,34.43,16,0.0,229,31,37,15.74,376.0,0.012824586704472311,1.028068080023888,1
682353fc72b9630b085dc9bf,Garment Manufacturing System,Preciseways,34.43,2,0.0,305,35,28,6.01,96.0,0.004896808519306136,1.0345552884615383,0
682353fc72b9630b085dc9c0,Website Lazy Loading,Webkul Software Pvt. Ltd.,34.27,41,0.0,21,3,20,53.23,448.0,0.04337056863272307,0.2451183749374151,1
682353fc72b9630b085dc9c1,Show Images in Excel,Webkul Software Pvt. Ltd.,34.27,38,0.0,103,18,20,53.23,448.0,0.04337056863272307,0.2451183749374151,1
682353fc72b9630b085dc9c2,Vendor Evaluation,Leap4Logic Solutions Private Limited,34.08,10,0.0,429,49,17,4.15,95.0,0.0033813236863761177,1.7343511450381677,0
682353fc72b9630b085dc9c3,Patient Barcode in Hospital Management,Almighty Consulting Solutions Pvt. Ltd.,118.48,114,0.0,0,0,38,77.59,164.0,0.06321853128335493,0.7586118581124345,1
682353fc72b9630b085dc9c4,Certificate Management System,Almighty Consulting Solutions Pvt. Ltd.,34.27,108,0.0,145,19,29,77.59,164.0,0.06321853128335493,0.21942630298373678,1
682353fc72b9630b085dc9c5,Website File Upload,Webkul Software Pvt. Ltd.,34.27,57,0.0,159,26,19,53.23,448.0,0.04337056863272307,0.2451183749374151,1
682353fc72b9630b085dc9c6,Website View Variants In Table,Webkul Software Pvt. Ltd.,34.27,17,0.0,84,15,30,53.23,448.0,0.04337056863272307,0.2451183749374151,1
682353fc72b9630b085dc9c7,Advance Barcode Generator,echoBitz IT Solutions Pvt. Ltd.,33.0,1,0.0,649,94,25,2.41,17.0,0.0019636120684738416,0.3430710053020064,0
682353fc72b9630b085dc9c8,Sales Amendment,BeyonData Solutions Private Limited,33.38,1,0.0,15,2,15,2.7,23.0,0.002199897338124221,1.2483171278982796,0
682353fc72b9630b085dc9c9,Print POS Receipt Report Backend,BROWSEINFO,11.11,78,0.0,255,42,32,53.07,938.0,0.04324020434601941,0.21724677356276886,1
682353fc72b9630b085dc9ca,Hr Attendance Lunch Time,Dev JS,16.66,57,0.0,44,8,24,39.67,3.0,0.03232219533458809,1.1241565452091768,1
682353fc72b9630b085dc9cb,Product Internal Reference Generator,Softhealer Technologies,16.66,196,0.0,837,103,36,50.62,832.0,0.04124400120586965,0.3187296728524967,1
682353fc72b9630b085dc9cc,Register Payment From Sale & Purchase,Softhealer Technologies,33.32,48,0.0,1313,184,37,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9cd,Chatter Advance | Advance Chatter | Hide Chatter | Resize Chatter | Chatter Attachment | Chatter Position | Full Screen Chatter,Mountain Tran,11.11,4,0.0,28,5,127,2.92,13.0,0.00237914823234175,0.23638297872340425,0
682353fc72b9630b085dc9ce,Contact Extra Fields,Softhealer Technologies,11.11,77,0.0,897,123,20,50.62,832.0,0.04124400120586965,0.21255022001147886,1
682353fc72b9630b085dc9cf,Customer Monthly Smart Statement Auto Send in Odoo,BROWSEINFO,16.66,18,0.0,256,34,50,53.07,938.0,0.04324020434601941,0.32577238951896753,1
682353fc72b9630b085dc9d0,Extra Price On Product Variants,Edge Technologies,16.66,143,0.0,256,38,31,32.37,285.0,0.026374324753733715,0.597346719254213,1
682353fc72b9630b085dc9d1,Generate MO in Draft from Sales Order with MTO,Preway IT Solutions,11.11,52,0.0,173,31,46,22.6,123.0,0.018413955496891628,0.7040557667934094,1
682353fc72b9630b085dc9d2,Loyalty Cards,Equick ERP,16.66,2,0.0,207,31,13,44.81,63.0,0.03651014804494309,0.7484276729559748,0
682353fc72b9630b085dc9d3,Point Of Sale Stock Information,Softhealer Technologies,16.66,146,0.0,972,148,31,50.62,832.0,0.04124400120586965,0.3187296728524967,1
682353fc72b9630b085dc9d4,Product Restriction on Users,Preway IT Solutions,16.66,64,0.0,184,31,28,22.6,123.0,0.018413955496891628,1.055766793409379,1
682353fc72b9630b085dc9d5,Project Portal Invited Access Rights,ABAKUS IT-SOLUTIONS,33.32,19,0.0,50,7,36,19.0,2.0,0.015480759046059334,0.9996999699969997,1
682353fc72b9630b085dc9d6,Accounting Teams and Journal Restriction,XFanis,16.66,2,0.0,348,44,40,44.8,44.0,0.03650200027702411,0.6725878078320549,0
682353fc72b9630b085dc9d7,Activity Reminder,Softhealer Technologies,33.32,49,0.0,480,50,17,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9d8,Auto Cancel Expired Quotation and Sales Order,Zero Systems,33.32,1,0.0,82,11,45,3.88,56.0,0.003161333952563695,0.16752136752136754,0
682353fc72b9630b085dc9d9,Auto Project Task Stages,Softhealer Technologies,16.66,41,0.0,328,47,24,50.62,832.0,0.04124400120586965,0.3187296728524967,1
682353fc72b9630b085dc9da,Create Purchase Order from Bill of Materials,Preway IT Solutions,33.32,2,0.0,141,27,44,22.6,123.0,0.018413955496891628,2.111533586818758,0
682353fc72b9630b085dc9db,Employee Attendance and Leave Report,Kanak Infosystems LLP.,11.11,15,0.0,51,8,36,18.0,186.0,0.014665982254161474,0.2497190379860643,1
682353fc72b9630b085dc9dc,Field Binary Drag,renjie <i@renjie.me>,16.66,19,0.0,33,6,17,14.48,42.0,0.011797967946681007,0.4166041510377595,1
682353fc72b9630b085dc9dd,Field Binary Paste,renjie <i@renjie.me>,16.66,6,0.0,41,7,18,14.48,42.0,0.011797967946681007,0.4166041510377595,0
682353fc72b9630b085dc9de,Field Image Drag,renjie <i@renjie.me>,16.66,7,0.0,32,6,16,14.48,42.0,0.011797967946681007,0.4166041510377595,0
682353fc72b9630b085dc9df,Field Image Paste,renjie <i@renjie.me>,16.66,10,0.0,46,7,17,14.48,42.0,0.011797967946681007,0.4166041510377595,0
682353fc72b9630b085dc9e0,Merge Invoices,Softhealer Technologies,33.32,89,0.0,153,16,14,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9e1,Multi UOM Price list,INKERP,16.66,5,0.0,1599,229,20,2.73,210.0,0.0022243406418811567,0.7307017543859649,0
682353fc72b9630b085dc9e2,ORG CHART PDF WITH SUBORDINATE,ShinefyTech,15.55,2,0.0,67,12,30,4.96,28.0,0.004041292887813384,1.2601296596434362,0
682353fc72b9630b085dc9e3,POS Kitchen Receipt Print,BROWSEINFO,33.32,21,0.0,248,38,25,53.07,938.0,0.04324020434601941,0.6515447790379351,1
682353fc72b9630b085dc9e4,Point Of Sale Logo,Softhealer Technologies,33.32,17,0.0,518,93,18,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9e5,Purchase Multi Location,Preway IT Solutions,16.66,17,0.0,205,35,23,22.6,123.0,0.018413955496891628,1.055766793409379,1
682353fc72b9630b085dc9e6,Report Enhancement,Softhealer Technologies,16.66,27,0.0,182,26,18,50.62,832.0,0.04124400120586965,0.3187296728524967,1
682353fc72b9630b085dc9e7,Request For Quotation Portal - RFQ Portal,CFIS,33.32,33,0.0,423,71,41,28.19,110.0,0.022968557763600662,0.4277278562259307,1
682353fc72b9630b085dc9e8,Sale Dynamic Approval,Softhealer Technologies,33.33,72,0.0,372,52,21,50.62,832.0,0.04124400120586965,0.6376506600344366,1
682353fc72b9630b085dc9e9,Sale Order Receipt Report,Softhealer Technologies,16.66,18,0.0,356,53,25,50.62,832.0,0.04124400120586965,0.3187296728524967,1
682353fc72b9630b085dc9ea,Stock Ageing Report,Equick ERP,33.32,61,0.0,234,39,19,44.81,63.0,0.03651014804494309,1.4968553459119496,1
682353fc72b9630b085dc9eb,Account Statement Report,Kanak Infosystems LLP.,33.32,25,0.0,233,27,24,18.0,186.0,0.014665982254161474,0.7489323443470444,1
682353fc72b9630b085dc9ec,Activity Email Notification | Activity Mail Notification,Softhealer Technologies,33.32,34,0.0,245,26,56,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9ed,All In One HTML Notes | Sales HTML Notes | Purchase HTML Notes | Invoice HTML Notes | Inventory HTML Notes,Softhealer Technologies,33.32,17,0.0,360,56,106,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9ee,Contacts Import/Export,Softhealer Technologies,33.32,22,0.0,516,74,22,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9ef,Create Single Invoice For Multiple Sale Orders,Softhealer Technologies,33.32,15,0.0,639,97,46,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9f0,Create Task from Portal | Portal Project Task | Project Task Portal | Portal Tasks,CFIS,33.32,14,0.0,154,28,82,28.19,110.0,0.022968557763600662,0.4277278562259307,1
682353fc72b9630b085dc9f1,Dynamic Period Selection In Partner Aged Receivable And Payable,Sitaram,33.32,12,0.0,205,29,63,20.83,66.0,0.016971800575232416,1.9282407407407407,1
682353fc72b9630b085dc9f2,Education Fees Management | Student Fee Submission | School Fee Collection,BROWSEINFO,87.74,2,0.0,241,35,74,53.07,938.0,0.04324020434601941,1.7156824403597966,0
682353fc72b9630b085dc9f3,Employee portal expense,DP InfoSOl,38.87,8,0.0,66,11,23,2.27,11.0,0.0018495433176081413,1.4149981798325444,0
682353fc72b9630b085dc9f4,Estore Theme Common,Bizople Solutions Pvt. Ltd.,33.32,51,0.0,19,3,19,29.66,35.0,0.024166279647690518,0.7440821795444394,1
682353fc72b9630b085dc9f5,Exam Management System | Education Exam | Exam Administration,BROWSEINFO,87.74,2,0.0,240,33,61,53.07,938.0,0.04324020434601941,1.7156824403597966,0
682353fc72b9630b085dc9f6,Export Survey XLS Report,Softhealer Technologies,33.32,41,0.0,345,57,24,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9f7,Generic System Event,Center of Research and Development,33.32,15,0.0,0,0,20,13.56,85.0,0.011048373298134977,0.4088845257086759,1
682353fc72b9630b085dc9f8,Hide Chatter | Restrict Chatter For Particular Users,Softhealer Technologies,33.32,16,0.0,853,115,52,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9f9,Hover Effects Snippets,Softhealer Technologies,34.43,57,0.0,498,69,22,50.62,832.0,0.04124400120586965,0.6586952362731969,1
682353fc72b9630b085dc9fa,Invoice Payment Report,Softhealer Technologies,33.32,32,0.0,676,91,22,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9fb,Manage Invoices From Picking,Softhealer Technologies,33.32,26,0.0,781,114,28,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9fc,Manufacturing Product Substitute,Softhealer Technologies,33.32,14,0.0,647,71,32,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dc9fd,Microsoft Azure Single Sign-On(SSO),Kanak Infosystems LLP.,33.32,33,0.0,1242,134,35,18.0,186.0,0.014665982254161474,0.7489323443470444,1
682353fc72b9630b085dc9fe,Odoo Facebook Catalog PRO,Garazd Creation,128.83,15,0.0,70,10,25,63.28,72.0,0.05155907539129656,2.139677794386315,1
682353fc72b9630b085dc9ff,POS Preparation Manager Validation using Employee PIN,MAC5,122.15,7,0.0,972,121,53,15.55,53.0,0.012669779114011718,0.5871184811343427,0
682353fc72b9630b085dca00,POS Show Product Qty,Kanak Infosystems LLP.,33.32,21,0.0,148,30,20,18.0,186.0,0.014665982254161474,0.7489323443470444,1
682353fc72b9630b085dca01,Partner Restrictions,Controlwave Technologies,33.32,13,0.0,35,4,20,5.5,10.0,0.004481272355438228,0.8569958847736626,1
682353fc72b9630b085dca02,Password Validation,Kanak Infosystems LLP.,33.32,8,0.0,167,30,19,18.0,186.0,0.014665982254161474,0.7489323443470444,0
682353fc72b9630b085dca03,Product Search Dynamic,Softhealer Technologies,33.32,27,0.0,330,45,22,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dca04,Product Variant Wise Customer Tax,Softhealer Technologies,33.32,2,0.0,749,110,33,50.62,832.0,0.04124400120586965,0.6374593457049934,0
682353fc72b9630b085dca05,Purchase Dynamic Approval,Softhealer Technologies,33.33,142,0.0,383,50,25,50.62,832.0,0.04124400120586965,0.6376506600344366,1
682353fc72b9630b085dca06,Rent CAR / BIKE Management,RAG Solutions,33.32,1,0.0,107,14,26,0.33,6.0,0.0002688763413262937,0.8779973649538868,0
682353fc72b9630b085dca07,Sale Giftcard (Enterprise),Acespritech Solutions Pvt. Ltd.,33.32,5,0.0,85,12,26,27.87,62.0,0.02270782919019335,0.3656716417910448,0
682353fc72b9630b085dca08,Sale Order History,Kanak Infosystems LLP.,33.32,3,0.0,105,19,18,18.0,186.0,0.014665982254161474,0.7489323443470444,0
682353fc72b9630b085dca09,Split Picking | Split Transfer | Split Delivery Order | Split Delivery,Mountain Tran,33.32,4,0.0,39,8,70,2.92,13.0,0.00237914823234175,0.708936170212766,0
682353fc72b9630b085dca0a,Trilab PL Financial Reports,Trilab,33.32,18,0.0,44,7,27,23.89,37.0,0.01946501755843987,0.15866666666666668,1
682353fc72b9630b085dca0b,Website Product FAQ,Softhealer Technologies,33.32,11,0.0,429,61,19,50.62,832.0,0.04124400120586965,0.6374593457049934,1
682353fc72b9630b085dca0c,Website Show Product Internal Reference,ErpMstar Solutions,33.32,11,0.0,42,7,39,19.93,99.0,0.01623850146252434,0.9476678043230945,1
682353fc72b9630b085dca0d,Website Store Locator,ErpMstar Solutions,33.32,18,0.0,37,8,21,19.93,99.0,0.01623850146252434,0.9476678043230945,1
682353fc72b9630b085dca0e,XF Home Landing Page (Dashboard),XFanis,33.32,87,0.0,331,45,32,44.8,44.0,0.03650200027702411,1.3451756156641097,1
682353fc72b9630b085dca0f,Authorize.Net Payment Fees,Sonny Huynh,199.91,14,0.0,116,20,26,13.52,65.0,0.011015782226459062,1.7858674289798104,1
682353fc72b9630b085dca10,Multiple Pricelist on Sale Order Line | Multi Pricelist,DevIntelle Consulting Service Pvt.Ltd,33.32,18,0.0,155,24,55,15.74,376.0,0.012824586704472311,0.9949238578680205,1
682353fc72b9630b085dca11,Odoo Website Product Customer Reviews/Ratings,BROWSEINFO,16.66,36,0.0,254,36,45,53.07,938.0,0.04324020434601941,0.32577238951896753,1
682353fc72b9630b085dca12,Online to Offline (O2O),Domiup (domiup.contact@gmail.com),177.7,2,0.0,393,52,23,34.94,36.0,0.028468301108911215,1.6565675398527078,0
682353fc72b9630b085dca13,Payment Dynamic Approval,Softhealer Technologies,33.33,21,0.0,531,67,24,50.62,832.0,0.04124400120586965,0.6376506600344366,1
682353fc72b9630b085dca14,Report Full Background per Company,MAC5,33.31,22,0.0,926,97,34,15.55,53.0,0.012669779114011718,0.16010574381158377,1
682353fc72b9630b085dca15,Image Editor | Photo Editor | Editor Image | Editor Photo | Edit Image | Edit Photo,Metzler IT GmbH,33.31,3,0.0,47,7,83,4.56,16.0,0.0037153821710542395,0.8861399308326684,0
682353fc72b9630b085dca16,Payment Link Send Via Mail,Craftsync Technologies,33.31,18,0.0,27,5,26,19.46,112.0,0.015855556370332348,1.315560821484992,1
682353fc72b9630b085dca17,Sale Email Payment Link,MAC5,33.31,1,0.0,1861,261,23,15.55,53.0,0.012669779114011718,0.16010574381158377,0
682353fc72b9630b085dca18,TEOS Pricelist Order Line Sum,TEOS Tangier,33.31,4,0.0,29,5,29,3.2,5.0,0.0026072857340731508,0.93725379853686,0
682353fc72b9630b085dca19,Baselinker Connector,Syslink,33.31,2,0.0,0,0,20,0.67,6.0,0.0005459004505715659,0.8180255402750491,0
682353fc72b9630b085dca1a,Helpcrunch,Codoo-ERP,33.31,2,0.0,18,3,10,4.88,8.0,0.003976110744461555,0.6167376411775598,0
682353fc72b9630b085dca1b,Viindoo Base,"T.V.T Marine Automation (aka TVTMA),Viindoo",10.99,338,0.0,48,7,12,28.28,61.0,0.02304188767487147,0.12215182838724019,1
682353fc72b9630b085dca1c,Account Invoice Digitization,Jamia Solutions,32.4,4,0.0,138,21,28,2.0,7.0,0.0016295535837957192,1.391155002146844,0
682353fc72b9630b085dca1d,Allowed Product UOM,Leap4Logic Solutions Private Limited,10.75,11,0.0,134,20,19,4.15,95.0,0.0033813236863761177,0.5470737913486005,1
682353fc72b9630b085dca1e,HR Document Management,"Fasil,Bytesraw",32.22,1,0.0,287,38,22,1.0,2.0,0.0008147767918978596,0.9996897300651567,0
682353fc72b9630b085dca1f,Advance Payslip Report with Approvals | Print Payslip Excel Report | Batch Payslip report with Bank Details,BROWSEINFO,32.21,1,0.0,256,38,107,53.07,938.0,0.04324020434601941,0.6298396558466953,0
682353fc72b9630b085dca20,POS Import Sales Order- Import Sales in Point of Sales,BROWSEINFO,32.21,96,0.0,255,52,54,53.07,938.0,0.04324020434601941,0.6298396558466953,1
682353fc72b9630b085dca21,Product UOM based Pricelist,BROWSEINFO,32.21,94,0.0,248,39,27,53.07,938.0,0.04324020434601941,0.6298396558466953,1
682353fc72b9630b085dca22,Reassign Helpdesk Support Ticket(Responsible/Team),BROWSEINFO,32.21,3,0.0,249,31,50,53.07,938.0,0.04324020434601941,0.6298396558466953,0
682353fc72b9630b085dca23,Sales Invoice Discount with Tax Calculation in Odoo,BROWSEINFO,32.21,62,0.0,256,38,51,53.07,938.0,0.04324020434601941,0.6298396558466953,1
682353fc72b9630b085dca24,Analytic Accounts Budgets Management Odoo,BROWSEINFO,32.21,41,0.0,181,22,41,53.07,938.0,0.04324020434601941,0.6298396558466953,1
682353fc72b9630b085dca25,Cost Price Change History of Product,Probuse Consulting Service Pvt. Ltd.,32.21,6,0.0,36,6,36,18.73,615.0,0.015260769312246911,0.1981422244094488,0
682353fc72b9630b085dca26,Database Auto Backup - Google Drive,Kanak Infosystems LLP.,32.21,26,0.0,35,6,35,18.0,186.0,0.014665982254161474,0.7239829175095528,1
682353fc72b9630b085dca27,Direct Print Advanced,itechgroup,32.21,11,6.0,276,44,21,151.5,4.0,0.12343868397252573,1.0543371522094926,1
682353fc72b9630b085dca28,Google Calendar Integration for Project Tasks,BROWSEINFO,32.21,27,0.0,254,34,45,53.07,938.0,0.04324020434601941,0.6298396558466953,1
682353fc72b9630b085dca29,Hide the Create and Edit buttons on the Many2One field.,Probuse Consulting Service Pvt. Ltd.,32.21,1,0.0,125,21,55,18.73,615.0,0.015260769312246911,0.1981422244094488,0
682353fc72b9630b085dca2a,Inventory Warehouse Stock Request,Probuse Consulting Service Pvt. Ltd.,32.21,37,0.0,46,6,33,18.73,615.0,0.015260769312246911,0.1981422244094488,1
682353fc72b9630b085dca2b,Leave Time Off Request Force Documents or Attachments & Time Off Type Instructions,Probuse Consulting Service Pvt. Ltd.,32.21,2,0.0,131,21,82,18.73,615.0,0.015260769312246911,0.1981422244094488,0
682353fc72b9630b085dca2c,PayTabs Payment Acquirer in Odoo Shop,BROWSEINFO,32.21,30,0.0,256,32,37,53.07,938.0,0.04324020434601941,0.6298396558466953,1
682353fc72b9630b085dca2d,Portal Payment- Website,DevIntelle Consulting Service Pvt.Ltd,32.21,2,0.0,240,31,23,15.74,376.0,0.012824586704472311,0.9617796357121531,0
682353fc72b9630b085dca2e,Portal Schedule Activities for External Agents,Probuse Consulting Service Pvt. Ltd.,64.41,3,0.0,69,11,46,18.73,615.0,0.015260769312246911,0.3962229330708661,0
682353fc72b9630b085dca2f,Pos Customer Screen,Webveer,32.21,38,0.0,127,21,19,37.74,31.0,0.030749676126225225,1.0686794956867949,1
682353fc72b9630b085dca30,Project Planning Integration | Auto Create Planning from Project Tasks | Track and Update Planning from Project,BROWSEINFO,32.21,1,0.0,255,37,111,53.07,938.0,0.04324020434601941,0.6298396558466953,0
682353fc72b9630b085dca31,Report Excel,Lazydoo,32.21,2,0.0,69,11,12,9.0,6.0,0.007332991127080737,0.984112435074855,0
682353fc72b9630b085dca32,Sales Commission From Sales Invoice | Sale Commission to Sales Person,DevIntelle Consulting Service Pvt.Ltd,32.21,3,0.0,255,36,69,15.74,376.0,0.012824586704472311,0.9617796357121531,0
682353fc72b9630b085dca33,Schedule Activity at Centralized Place | Enhanced Activity Schedule Management for Odoo,Probuse Consulting Service Pvt. Ltd.,32.21,92,0.0,69,8,87,18.73,615.0,0.015260769312246911,0.1981422244094488,1
682353fc72b9630b085dca34,Task Stage Change Portal Customer,Probuse Consulting Service Pvt. Ltd.,32.21,7,0.0,44,7,33,18.73,615.0,0.015260769312246911,0.1981422244094488,0
682353fc72b9630b085dca35,Training Management for Customer / Partner / Vendor,Probuse Consulting Service Pvt. Ltd.,119.94,2,0.0,88,15,51,18.73,615.0,0.015260769312246911,0.7378198818897638,0
682353fc72b9630b085dca36,Internal Stock Transfer,YoungWings Technologies,33.32,10,0.0,550,69,23,7.33,9.0,0.005972313884611311,1.2611657834973504,0
682353fc72b9630b085dca37,Negative stock not allowed,Caret IT Solutions Pvt. Ltd.,32.21,8,0.0,115,18,26,5.75,44.0,0.004684966553412693,0.4070002527167046,0
682353fc72b9630b085dca38,Sales Contract Subscription and Recurring Invoice Odoo,BROWSEINFO,32.21,47,0.0,219,27,54,53.07,938.0,0.04324020434601941,0.6298396558466953,1
682353fc72b9630b085dca39,POS Require Guest on Restaurant Table,Titans Code Tech,29.38,2,0.0,159,28,37,6.38,13.0,0.005198275932308345,0.8995713410900185,0
682353fc72b9630b085dca3a,Attendance Kiosk Work Location,Miftahussalam,32.01,2,0.0,50,7,30,1.21,34.0,0.00098587991819641,2.383469843633656,0
682353fc72b9630b085dca3b,Sales Description in Picking & Delivery Slip,Silent Infotech Pvt. Ltd.,31.82,5,0.0,44,7,44,4.19,26.0,0.0034139147580520323,0.27353219289951003,0
682353fc72b9630b085dca3c,Twilio SMS Odoo - Send & Receive,Ciranta IT Services,14.66,23,0.0,43,8,32,16.0,3.0,0.013036428670365753,0.7869028448738593,1
682353fc72b9630b085dca3d,Payment Mass Cancel and Mass Reset to Draft,OMAX Informatics,15.75,6,0.0,623,65,43,13.52,100.0,0.011015782226459062,0.34592576323303315,0
682353fc72b9630b085dca3e,Odoo Website Quick List View (Enterprise),Acespritech Solutions Pvt. Ltd.,15.55,2,0.0,59,11,41,27.87,62.0,0.02270782919019335,0.1706540825285338,0
682353fc72b9630b085dca3f,Website Multiple of Quantity on Odoo shop,Edge Technologies,31.1,43,0.0,254,37,41,32.37,285.0,0.026374324753733715,1.1150950161348154,1
682353fc72b9630b085dca40,Audio player,Oleksandr Komarov,31.1,9,0.0,45,8,12,16.31,16.0,0.01328900947585409,0.09297180951242116,0
682353fc72b9630b085dca41,Employee Travel Expense Management,Edge Technologies,31.1,3,0.0,254,32,34,32.37,285.0,0.026374324753733715,1.1150950161348154,0
682353fc72b9630b085dca42,Project and Task Risk Management,Edge Technologies,31.1,18,0.0,231,32,32,32.37,285.0,0.026374324753733715,1.1150950161348154,1
682353fc72b9630b085dca43,"Stock Rotation Report, Track Stock Movement, Stock Movement Report",Techerp Solutions,31.01,6,0.0,49,8,66,6.25,4.0,0.005092354949361623,0.958874458874459,0
682353fc72b9630b085dca44,Global Analytic Distribution | All in One Analytic Distribution,ProSync Labs,30.93,15,0.0,790,88,63,10.0,3.0,0.008147767918978597,0.9996767937944409,1
682353fc72b9630b085dca45,Multiple SMTP email configuration by user,Evozard,30.81,7,0.0,165,17,41,10.27,26.0,0.008367757652791017,0.5763187429854096,0
682353fc72b9630b085dca46,POS Payment Reference Details,Yatrik Chauhan,10.26,3,0.0,281,40,29,3.5,2.0,0.0028517187716425086,0.9990262901655307,0
682353fc72b9630b085dca47,Odoo Global data Finder | Advance Searchbar for any data in Odoo,Botspot Infoware Pvt. Ltd.,29.66,1,0.0,104,18,64,2.56,43.0,0.0020858285872585205,0.6714964908308808,0
682353fc72b9630b085dca48,Many2X field disable-create and edit,Caret IT Solutions Pvt. Ltd.,30.72,2,0.0,49,5,36,5.75,44.0,0.004684966553412693,0.38817285822592873,0
